1748281044521686798,1,-400.12,-875.49,1.04,1.39,1,-399.08,-874.10,0.0
1748281044521686798,3,-530.77,-945.70,2.50,8.14,1,-528.27,-937.56,0.0
1748281044522577592,1,-400.12,-875.49,1.04,1.39,1,-399.08,-874.10,0.0
1748281044522577592,3,-530.77,-945.70,2.50,8.14,1,-528.27,-937.56,0.0
1748281044613063408,1,-400.12,-875.49,1.04,1.39,1,-399.08,-874.10,0.0
1748281044613063408,3,-530.77,-945.70,2.50,8.14,1,-528.27,-937.56,0.0
1748281044676382625,1,-400.12,-875.49,1.04,1.39,1,-399.08,-874.10,0.0
1748281044676382625,3,-530.77,-945.70,2.50,8.14,1,-528.27,-937.56,0.0
1748281044677825414,1,-401.00,-874.22,1.04,1.39,1,-399.96,-872.83,0.0
1748281044677825414,3,-529.91,-944.60,2.50,8.14,1,-527.41,-936.46,0.0
1748281044765707838,1,-401.00,-874.22,1.04,1.39,1,-399.96,-872.83,0.0
1748281044765707838,3,-529.91,-944.60,2.50,8.14,1,-527.41,-936.46,0.0
1748281044766823996,1,-401.76,-873.14,1.04,1.39,1,-400.72,-871.75,0.0
1748281044766823996,3,-529.17,-943.65,2.50,8.14,1,-526.67,-935.51,0.0
1748281044873944602,1,-402.39,-872.24,1.04,1.39,1,-401.35,-870.85,0.0
1748281044873944602,3,-528.57,-942.85,2.50,8.14,1,-526.07,-934.71,0.0
1748281044875934003,1,-402.39,-872.24,1.04,1.39,1,-401.35,-870.85,0.0
1748281044875934003,3,-528.57,-942.85,2.50,8.14,1,-526.07,-934.71,0.0
1748281044984624952,1,-403.15,-871.16,1.04,1.39,1,-402.11,-869.77,0.0
1748281044984624952,3,-527.85,-941.89,2.50,8.14,1,-525.35,-933.75,0.0
1748281044985574567,1,-403.15,-871.16,1.04,1.39,1,-402.11,-869.77,0.0
1748281044985574567,3,-527.85,-941.89,2.50,8.14,1,-525.35,-933.75,0.0
1748281045081931682,1,-403.15,-871.16,1.04,1.39,1,-402.11,-869.77,0.0
1748281045081931682,3,-527.85,-941.89,2.50,8.14,1,-525.35,-933.75,0.0
1748281045083072732,1,-403.79,-870.27,1.04,1.39,1,-402.75,-868.88,0.0
1748281045083072732,3,-527.25,-941.09,2.50,8.14,1,-524.75,-932.95,0.0
1748281045182586883,1,-403.79,-870.27,1.04,1.39,1,-402.75,-868.88,0.0
1748281045182586883,3,-527.25,-941.09,2.50,8.14,1,-524.75,-932.95,0.0
1748281045183680250,1,-404.44,-869.38,1.04,1.39,1,-403.40,-867.99,0.0
1748281045183680250,3,-526.66,-940.28,2.50,8.14,1,-524.16,-932.14,0.0
1748281045301807353,1,-405.21,-868.31,1.04,1.39,1,-404.17,-866.92,0.0
1748281045301807353,3,-525.96,-939.31,2.50,8.14,1,-523.46,-931.17,0.0
1748281045302781093,1,-405.21,-868.31,1.04,1.39,1,-404.17,-866.92,0.0
1748281045302781093,3,-525.96,-939.31,2.50,8.14,1,-523.46,-931.17,0.0
1748281045404497630,1,-405.86,-867.42,1.04,1.39,1,-404.82,-866.03,0.0
1748281045404497630,3,-525.37,-938.50,2.50,8.14,1,-522.87,-930.36,0.0
1748281045407249993,1,-405.86,-867.42,1.04,1.39,1,-404.82,-866.03,0.0
1748281045407249993,3,-525.37,-938.50,2.50,8.14,1,-522.87,-930.36,0.0
1748281045546893153,1,-405.86,-867.42,1.04,1.39,1,-404.82,-866.03,0.0
1748281045546893153,3,-525.37,-938.50,2.50,8.14,1,-522.87,-930.36,0.0
1748281045548646485,1,-406.65,-866.36,1.04,1.39,1,-405.61,-864.97,0.0
1748281045548646485,3,-524.68,-937.52,2.50,8.14,1,-522.18,-929.38,0.0
1748281045644221765,1,-406.65,-866.36,1.04,1.39,1,-405.61,-864.97,0.0
1748281045644221765,3,-524.68,-937.52,2.50,8.14,1,-522.18,-929.38,0.0
1748281045651354156,1,-407.44,-865.30,1.04,1.39,1,-406.40,-863.91,0.0
1748281045651354156,3,-523.99,-936.54,2.50,8.14,1,-521.49,-928.40,0.0
1748281045655181938,1,-407.44,-865.30,1.04,1.39,1,-406.40,-863.91,0.0
1748281045655181938,3,-523.99,-936.54,2.50,8.14,1,-521.49,-928.40,0.0
1748281045759888293,1,-407.44,-865.30,1.04,1.39,1,-406.40,-863.91,0.0
1748281045759888293,3,-523.99,-936.54,2.50,8.14,1,-521.49,-928.40,0.0
1748281045762347701,1,-408.23,-864.25,1.04,1.39,1,-407.19,-862.86,0.0
1748281045762347701,3,-523.31,-935.55,2.50,8.14,1,-520.81,-927.41,0.0
1748281045868341304,1,-408.23,-864.25,1.04,1.39,1,-407.19,-862.86,0.0
1748281045868341304,3,-523.31,-935.55,2.50,8.14,1,-520.81,-927.41,0.0
1748281045869991936,1,-408.89,-863.37,1.04,1.39,1,-407.85,-861.98,0.0
1748281045869991936,3,-522.75,-934.72,2.50,8.14,1,-520.25,-926.58,0.0
1748281045980184495,1,-408.89,-863.37,1.04,1.39,1,-407.85,-861.98,0.0
1748281045980184495,3,-522.75,-934.72,2.50,8.14,1,-520.25,-926.58,0.0
1748281045981487328,1,-409.70,-862.32,1.04,1.39,1,-408.66,-860.93,0.0
1748281045981487328,3,-522.08,-933.73,2.50,8.14,1,-519.58,-925.59,0.0
1748281046096962455,1,-409.70,-862.32,1.04,1.39,1,-408.66,-860.93,0.0
1748281046096962455,3,-522.08,-933.73,2.50,8.14,1,-519.58,-925.59,0.0
1748281046098043057,1,-410.37,-861.45,1.04,1.39,1,-409.33,-860.06,0.0
1748281046098043057,3,-521.52,-932.89,2.50,8.14,1,-519.02,-924.75,0.0
1748281046213798164,1,-411.18,-860.41,1.04,1.39,1,-410.14,-859.02,0.0
1748281046213798164,3,-520.87,-931.89,2.50,8.14,1,-518.37,-923.75,0.0
1748281046214827295,1,-411.18,-860.41,1.04,1.39,1,-410.14,-859.02,0.0
1748281046214827295,3,-520.87,-931.89,2.50,8.14,1,-518.37,-923.75,0.0
1748281046316746726,1,-411.18,-860.41,1.04,1.39,1,-410.14,-859.02,0.0
1748281046316746726,3,-520.87,-931.89,2.50,8.14,1,-518.37,-923.75,0.0
1748281046317576095,1,-411.85,-859.54,1.04,1.39,1,-410.81,-858.15,0.0
1748281046317576095,3,-520.32,-931.05,2.50,8.14,1,-517.82,-922.91,0.0
1748281046465283125,1,-411.85,-859.54,1.04,1.39,1,-410.81,-858.15,0.0
1748281046465283125,3,-520.32,-931.05,2.50,8.14,1,-517.82,-922.91,0.0
1748281046466422178,1,-412.67,-858.50,1.04,1.39,1,-411.63,-857.11,0.0
1748281046466422178,3,-519.68,-930.04,2.50,8.14,1,-517.18,-921.90,0.0
1748281046559015442,1,-412.67,-858.50,1.04,1.39,1,-411.63,-857.11,0.0
1748281046559015442,3,-519.68,-930.04,2.50,8.14,1,-517.18,-921.90,0.0
1748281046561046248,1,-413.49,-857.47,1.04,1.39,1,-412.45,-856.08,0.0
1748281046561046248,3,-519.04,-929.02,2.50,8.14,1,-516.54,-920.89,0.0
1748281046650581297,1,-413.49,-857.47,1.04,1.39,1,-412.45,-856.08,0.0
1748281046650581297,3,-519.04,-929.02,2.50,8.14,1,-516.54,-920.89,0.0
1748281046657210623,1,-413.49,-857.47,1.04,1.39,1,-412.45,-856.08,0.0
1748281046657210623,3,-519.04,-929.02,2.50,8.14,1,-516.54,-920.89,0.0
1748281046666977659,1,-414.18,-856.61,1.04,1.39,1,-413.14,-855.22,0.0
1748281046666977659,3,-518.51,-928.18,2.50,8.14,1,-516.01,-920.04,0.0
1748281046783341904,1,-414.18,-856.61,1.04,1.39,1,-413.14,-855.22,0.0
1748281046783341904,3,-518.51,-928.18,2.50,8.14,1,-516.01,-920.04,0.0
1748281046784188812,1,-415.15,-855.42,1.04,1.39,1,-414.11,-854.03,0.0
1748281046784188812,3,-517.77,-926.98,2.50,8.14,1,-515.27,-918.84,0.0
1748281046897922857,1,-415.15,-855.42,1.04,1.39,1,-414.11,-854.03,0.0
1748281046897922857,3,-517.77,-926.98,2.50,8.14,1,-515.27,-918.84,0.0
1748281046898925497,1,-415.84,-854.56,1.04,1.39,1,-414.80,-853.17,0.0
1748281046898925497,3,-517.26,-926.13,2.50,8.14,1,-514.76,-917.99,0.0
1748281047017026653,1,-415.84,-854.56,1.04,1.39,1,-414.80,-853.17,0.0
1748281047017026653,3,-517.26,-926.13,2.50,8.14,1,-514.76,-917.99,0.0
1748281047018071709,1,-416.68,-853.54,1.04,1.39,1,-415.64,-852.15,0.0
1748281047018071709,3,-516.64,-925.10,2.50,8.14,1,-514.14,-916.96,0.0
1748281047153157256,1,-416.68,-853.54,1.04,1.39,1,-415.64,-852.15,0.0
1748281047153157256,3,-516.64,-925.10,2.50,8.14,1,-514.14,-916.96,0.0
1748281047154306383,1,-417.53,-852.53,1.04,1.39,1,-416.49,-851.14,0.0
1748281047154306383,3,-516.03,-924.06,2.50,8.14,1,-513.53,-915.93,0.0
1748281047251861987,1,-417.53,-852.53,1.04,1.39,1,-416.49,-851.14,0.0
1748281047251861987,3,-516.03,-924.06,2.50,8.14,1,-513.53,-915.93,0.0
1748281047253547821,1,-418.23,-851.68,1.04,1.39,1,-417.19,-850.29,0.0
1748281047253547821,3,-515.53,-923.20,2.50,8.14,1,-513.03,-915.06,0.0
1748281047354249543,1,-418.23,-851.68,1.04,1.39,1,-417.19,-850.29,0.0
1748281047354249543,3,-515.53,-923.20,2.50,8.14,1,-513.03,-915.06,0.0
1748281047355522956,1,-418.94,-850.84,1.04,1.39,1,-417.90,-849.45,0.0
1748281047355522956,3,-515.03,-922.33,2.50,8.14,1,-512.53,-914.19,0.0
1748281047464434519,1,-418.94,-850.84,1.04,1.39,1,-417.90,-849.45,0.0
1748281047464434519,3,-515.03,-922.33,2.50,8.14,1,-512.53,-914.19,0.0
1748281047465594300,1,-419.79,-849.83,1.04,1.39,1,-418.75,-848.44,0.0
1748281047465594300,3,-514.44,-921.29,2.50,8.14,1,-511.94,-913.15,0.0
1748281047551688884,1,-419.79,-849.83,1.04,1.39,1,-418.75,-848.44,0.0
1748281047551688884,3,-514.44,-921.29,2.50,8.14,1,-511.94,-913.15,0.0
1748281047554762742,1,-420.51,-849.00,1.04,1.39,1,-419.47,-847.61,0.0
1748281047554762742,3,-513.95,-920.42,2.50,8.14,1,-511.45,-912.28,0.0
1748281047666391189,1,-420.51,-849.00,1.04,1.39,1,-419.47,-847.61,0.0
1748281047666391189,3,-513.95,-920.42,2.50,8.14,1,-511.45,-912.28,0.0
1748281047678292314,1,-420.51,-849.00,1.04,1.39,1,-419.47,-847.61,0.0
1748281047678292314,3,-513.95,-920.42,2.50,8.14,1,-511.45,-912.28,0.0
1748281047690404076,1,-421.37,-848.00,1.04,1.39,1,-420.33,-846.61,0.0
1748281047690404076,3,-513.37,-919.36,2.50,8.14,1,-510.87,-911.23,0.0
1748281047788698994,1,-421.37,-848.00,1.04,1.39,1,-420.33,-846.61,0.0
1748281047788698994,3,-513.37,-919.36,2.50,8.14,1,-510.87,-911.23,0.0
1748281047790185346,1,-422.23,-847.00,1.04,1.39,1,-421.19,-845.61,0.0
1748281047790185346,3,-512.80,-918.31,2.50,8.14,1,-510.30,-910.17,0.0
1748281047898852874,1,-423.10,-846.01,1.04,1.39,1,-422.06,-844.62,0.0
1748281047898852874,3,-512.23,-917.25,2.50,8.14,1,-509.73,-909.11,0.0
1748281047899895372,1,-423.10,-846.01,1.04,1.39,1,-422.06,-844.62,0.0
1748281047899895372,3,-512.23,-917.25,2.50,8.14,1,-509.73,-909.11,0.0
1748281048001600572,1,-423.83,-845.18,1.04,1.39,1,-422.79,-843.79,0.0
1748281048001600572,3,-511.76,-916.37,2.50,8.14,1,-509.26,-908.23,0.0
1748281048002496042,1,-423.83,-845.18,1.04,1.39,1,-422.79,-843.79,0.0
1748281048002496042,3,-511.76,-916.37,2.50,8.14,1,-509.26,-908.23,0.0
1748281048149325327,1,-423.83,-845.18,1.04,1.39,1,-422.79,-843.79,0.0
1748281048149325327,3,-511.76,-916.37,2.50,8.14,1,-509.26,-908.23,0.0
1748281048150599059,1,-424.71,-844.20,1.04,1.39,1,-423.67,-842.81,0.0
1748281048150599059,3,-511.21,-915.30,2.50,8.14,1,-508.71,-907.17,0.0
1748281048262453872,1,-425.44,-843.38,1.04,1.39,1,-424.40,-841.99,0.0
1748281048262453872,3,-510.75,-914.41,2.50,8.14,1,-508.25,-906.28,0.0
1748281048265635191,1,-425.44,-843.38,1.04,1.39,1,-424.40,-841.99,0.0
1748281048265635191,3,-510.75,-914.41,2.50,8.14,1,-508.25,-906.28,0.0
1748281048382305462,1,-425.44,-843.38,1.04,1.39,1,-424.40,-841.99,0.0
1748281048382305462,3,-510.75,-914.41,2.50,8.14,1,-508.25,-906.28,0.0
1748281048383399111,1,-426.48,-842.24,1.04,1.39,1,-425.44,-840.85,0.0
1748281048383399111,3,-510.12,-913.17,2.50,8.14,1,-507.62,-905.03,0.0
1748281048480916667,1,-426.48,-842.24,1.04,1.39,1,-425.44,-840.85,0.0
1748281048480916667,3,-510.12,-913.17,2.50,8.14,1,-507.62,-905.03,0.0
1748281048481848936,1,-427.22,-841.42,1.04,1.39,1,-426.18,-840.03,0.0
1748281048481848936,3,-509.68,-912.27,2.50,8.14,1,-507.18,-904.13,0.0
1748281048591934629,1,-427.22,-841.42,1.04,1.39,1,-426.18,-840.03,0.0
1748281048591934629,3,-509.68,-912.27,2.50,8.14,1,-507.18,-904.13,0.0
1748281048592782730,1,-428.11,-840.45,1.04,1.39,1,-427.07,-839.06,0.0
1748281048592782730,3,-509.15,-911.19,2.50,8.14,1,-506.65,-903.05,0.0
1748281048648302907,1,-428.11,-840.45,1.04,1.39,1,-427.07,-839.06,0.0
1748281048648302907,3,-509.15,-911.19,2.50,8.14,1,-506.65,-903.05,0.0
1748281048692503437,1,-428.11,-840.45,1.04,1.39,1,-427.07,-839.06,0.0
1748281048692503437,3,-509.15,-911.19,2.50,8.14,1,-506.65,-903.05,0.0
1748281048698760089,1,-428.86,-839.64,1.04,1.39,1,-427.82,-838.25,0.0
1748281048698760089,3,-508.71,-910.29,2.50,8.14,1,-506.21,-902.15,0.0
1748281048795910099,1,-428.86,-839.64,1.04,1.39,1,-427.82,-838.25,0.0
1748281048795910099,3,-508.71,-910.29,2.50,8.14,1,-506.21,-902.15,0.0
1748281048796871866,1,-429.61,-838.84,1.04,1.39,1,-428.57,-837.45,0.0
1748281048796871866,3,-508.28,-909.39,2.50,8.14,1,-505.78,-901.25,0.0
1748281048899369564,1,-430.51,-837.88,1.04,1.39,1,-429.47,-836.49,0.0
1748281048899369564,3,-507.77,-908.30,2.50,8.14,1,-505.27,-900.17,0.0
1748281048900804406,1,-430.51,-837.88,1.04,1.39,1,-429.47,-836.49,0.0
1748281048900804406,3,-507.77,-908.30,2.50,8.14,1,-505.27,-900.17,0.0
1748281049016604444,1,-430.51,-837.88,1.04,1.39,1,-429.47,-836.49,0.0
1748281049016604444,3,-507.77,-908.30,2.50,8.14,1,-505.27,-900.17,0.0
1748281049017513887,1,-431.27,-837.08,1.04,1.39,1,-430.23,-835.69,0.0
1748281049017513887,3,-507.35,-907.40,2.50,8.14,1,-504.85,-899.26,0.0
1748281049149747122,1,-431.27,-837.08,1.04,1.39,1,-430.23,-835.69,0.0
1748281049149747122,3,-507.35,-907.40,2.50,8.14,1,-504.85,-899.26,0.0
1748281049150611968,1,-432.18,-836.12,1.04,1.39,1,-431.14,-834.73,0.0
1748281049150611968,3,-506.85,-906.30,2.50,8.14,1,-504.35,-898.17,0.0
1748281049252479239,1,-432.18,-836.12,1.04,1.39,1,-431.14,-834.73,0.0
1748281049252479239,3,-506.85,-906.30,2.50,8.14,1,-504.35,-898.17,0.0
1748281049253828519,1,-432.94,-835.33,1.04,1.39,1,-431.90,-833.94,0.0
1748281049253828519,3,-506.44,-905.39,2.50,8.14,1,-503.94,-897.25,0.0
1748281049356661028,1,-432.94,-835.33,1.04,1.39,1,-431.90,-833.94,0.0
1748281049356661028,3,-506.44,-905.39,2.50,8.14,1,-503.94,-897.25,0.0
1748281049357769566,1,-433.86,-834.38,1.04,1.39,1,-432.82,-832.99,0.0
1748281049357769566,3,-505.96,-904.29,2.50,8.14,1,-503.46,-896.16,0.0
1748281049476357773,1,-433.86,-834.38,1.04,1.39,1,-432.82,-832.99,0.0
1748281049476357773,3,-505.96,-904.29,2.50,8.14,1,-503.46,-896.16,0.0
1748281049477450877,1,-434.78,-833.44,1.04,1.39,1,-433.74,-832.05,0.0
1748281049477450877,3,-505.48,-903.19,2.50,8.14,1,-502.98,-895.06,0.0
1748281049582205463,1,-435.71,-832.50,1.04,1.39,1,-434.67,-831.11,0.0
1748281049582205463,3,-505.01,-902.09,2.50,8.14,1,-502.51,-893.95,0.0
1748281049584029328,1,-435.71,-832.50,1.04,1.39,1,-434.67,-831.11,0.0
1748281049584029328,3,-505.01,-902.09,2.50,8.14,1,-502.51,-893.95,0.0
1748281049670471795,1,-435.71,-832.50,1.04,1.39,1,-434.67,-831.11,0.0
1748281049670471795,3,-505.01,-902.09,2.50,8.14,1,-502.51,-893.95,0.0
1748281049690463195,1,-435.71,-832.50,1.04,1.39,1,-434.67,-831.11,0.0
1748281049690463195,3,-505.01,-902.09,2.50,8.14,1,-502.51,-893.95,0.0
1748281049703897125,1,-436.49,-831.72,1.04,1.39,1,-435.45,-830.33,0.0
1748281049703897125,3,-504.62,-901.17,2.50,8.14,1,-502.12,-893.03,0.0
1748281049799060922,1,-436.49,-831.72,1.04,1.39,1,-435.45,-830.33,0.0
1748281049799060922,3,-504.62,-901.17,2.50,8.14,1,-502.12,-893.03,0.0
1748281049800204953,1,-437.26,-830.94,1.04,1.39,1,-436.22,-829.55,0.0
1748281049800204953,3,-504.24,-900.24,2.50,8.14,1,-501.74,-892.11,0.0
1748281049896716002,1,-438.04,-830.17,1.04,1.39,1,-437.00,-828.78,0.0
1748281049896716002,3,-503.86,-899.32,2.50,8.14,1,-501.36,-891.18,0.0
1748281049897607808,1,-438.04,-830.17,1.04,1.39,1,-437.00,-828.78,0.0
1748281049897607808,3,-503.86,-899.32,2.50,8.14,1,-501.36,-891.18,0.0
1748281050013864258,1,-438.04,-830.17,1.04,1.39,1,-437.00,-828.78,0.0
1748281050013864258,3,-503.86,-899.32,2.50,8.14,1,-501.36,-891.18,0.0
1748281050015003417,1,-438.98,-829.24,1.04,1.39,1,-437.94,-827.85,0.0
1748281050015003417,3,-503.41,-898.21,2.50,8.14,1,-500.91,-890.07,0.0
1748281050152218227,1,-438.98,-829.24,1.04,1.39,1,-437.94,-827.85,0.0
1748281050152218227,3,-503.41,-898.21,2.50,8.14,1,-500.91,-890.07,0.0
1748281050153633351,1,-439.93,-828.32,1.04,1.39,1,-438.89,-826.93,0.0
1748281050153633351,3,-502.97,-897.09,2.50,8.14,1,-500.47,-888.95,0.0
1748281050259152765,1,-439.93,-828.32,1.04,1.39,1,-438.89,-826.93,0.0
1748281050259152765,3,-502.97,-897.09,2.50,8.14,1,-500.47,-888.95,0.0
1748281050261091289,1,-440.88,-827.40,1.04,1.39,1,-439.84,-826.01,0.0
1748281050261091289,3,-502.54,-895.97,2.50,8.14,1,-500.04,-887.83,0.0
1748281050371464360,1,-440.88,-827.40,1.04,1.39,1,-439.84,-826.01,0.0
1748281050371464360,3,-502.54,-895.97,2.50,8.14,1,-500.04,-887.83,0.0
1748281050372364794,1,-441.83,-826.48,1.04,1.39,1,-440.79,-825.09,0.0
1748281050372364794,3,-502.11,-894.85,2.50,8.14,1,-499.61,-886.71,0.0
1748281050479310398,1,-442.78,-825.57,1.04,1.39,1,-441.74,-824.18,0.0
1748281050479310398,3,-501.70,-893.72,2.50,8.14,1,-499.20,-885.59,0.0
1748281050480512067,1,-442.78,-825.57,1.04,1.39,1,-441.74,-824.18,0.0
1748281050480512067,3,-501.70,-893.72,2.50,8.14,1,-499.20,-885.59,0.0
1748281050584404722,1,-443.58,-824.82,1.04,1.39,1,-442.54,-823.43,0.0
1748281050584404722,3,-501.35,-892.78,2.50,8.14,1,-498.85,-884.65,0.0
1748281050585452234,1,-443.58,-824.82,1.04,1.39,1,-442.54,-823.43,0.0
1748281050585452234,3,-501.35,-892.78,2.50,8.14,1,-498.85,-884.65,0.0
1748281050667070587,1,-443.58,-824.82,1.04,1.39,1,-442.54,-823.43,0.0
1748281050667070587,3,-501.35,-892.78,2.50,8.14,1,-498.85,-884.65,0.0
1748281050710550079,1,-443.58,-824.82,1.04,1.39,1,-442.54,-823.43,0.0
1748281050710550079,3,-501.35,-892.78,2.50,8.14,1,-498.85,-884.65,0.0
1748281050712254101,1,-444.38,-824.06,1.04,1.39,1,-443.34,-822.67,0.0
1748281050712254101,3,-501.01,-891.84,2.50,8.14,1,-498.51,-883.71,0.0
1748281050810813611,1,-444.38,-824.06,1.04,1.39,1,-443.34,-822.67,0.0
1748281050810813611,3,-501.01,-891.84,2.50,8.14,1,-498.51,-883.71,0.0
1748281050812053250,1,-445.35,-823.16,1.04,1.39,1,-444.31,-821.77,0.0
1748281050812053250,3,-500.61,-890.71,2.50,8.14,1,-498.11,-882.57,0.0
1748281050947639914,1,-445.35,-823.16,1.04,1.39,1,-444.31,-821.77,0.0
1748281050947639914,3,-500.61,-890.71,2.50,8.14,1,-498.11,-882.57,0.0
1748281050948887118,1,-446.32,-822.27,1.04,1.39,1,-445.28,-820.88,0.0
1748281050948887118,3,-500.22,-889.58,2.50,8.14,1,-497.72,-881.44,0.0
1748281051051420866,1,-446.32,-822.27,1.04,1.39,1,-445.28,-820.88,0.0
1748281051051420866,3,-500.22,-889.58,2.50,8.14,1,-497.72,-881.44,0.0
1748281051052925064,1,-447.13,-821.53,1.04,1.39,1,-446.09,-820.14,0.0
1748281051052925064,3,-499.90,-888.63,2.50,8.14,1,-497.40,-880.49,0.0
1748281051145222254,1,-448.11,-820.64,1.04,1.39,1,-447.07,-819.25,0.0
1748281051145222254,3,-499.52,-887.49,2.50,8.14,1,-497.02,-879.35,0.0
1748281051148627360,1,-448.11,-820.64,1.04,1.39,1,-447.07,-819.25,0.0
1748281051148627360,3,-499.52,-887.49,2.50,8.14,1,-497.02,-879.35,0.0
1748281051271215283,1,-449.09,-819.75,1.04,1.39,1,-448.05,-818.36,0.0
1748281051271215283,3,-499.15,-886.35,2.50,8.14,1,-496.65,-878.21,0.0
1748281051273257210,1,-449.09,-819.75,1.04,1.39,1,-448.05,-818.36,0.0
1748281051273257210,3,-499.15,-886.35,2.50,8.14,1,-496.65,-878.21,0.0
1748281051395735890,1,-450.07,-818.87,1.04,1.39,1,-449.03,-817.48,0.0
1748281051395735890,3,-498.78,-885.21,2.50,8.14,1,-496.28,-877.07,0.0
1748281051397013207,1,-450.07,-818.87,1.04,1.39,1,-449.03,-817.48,0.0
1748281051397013207,3,-498.78,-885.21,2.50,8.14,1,-496.28,-877.07,0.0
1748281051496140507,1,-450.07,-818.87,1.04,1.39,1,-449.03,-817.48,0.0
1748281051496140507,3,-498.78,-885.21,2.50,8.14,1,-496.28,-877.07,0.0
1748281051496941118,1,-450.89,-818.14,1.04,1.39,1,-449.85,-816.75,0.0
1748281051496941118,3,-498.48,-884.25,2.50,8.14,1,-495.98,-876.12,0.0
1748281051603922867,1,-450.89,-818.14,1.04,1.39,1,-449.85,-816.75,0.0
1748281051603922867,3,-498.48,-884.25,2.50,8.14,1,-495.98,-876.12,0.0
1748281051605481274,1,-451.88,-817.27,1.04,1.39,1,-450.84,-815.88,0.0
1748281051605481274,3,-498.13,-883.11,2.50,8.14,1,-495.63,-874.97,0.0
1748281051702090169,1,-451.88,-817.27,1.04,1.39,1,-450.84,-815.88,0.0
1748281051702090169,3,-498.13,-883.11,2.50,8.14,1,-495.63,-874.97,0.0
1748281051728274084,1,-451.88,-817.27,1.04,1.39,1,-450.84,-815.88,0.0
1748281051728274084,3,-498.13,-883.11,2.50,8.14,1,-495.63,-874.97,0.0
1748281051729687557,1,-452.71,-816.55,1.04,1.39,1,-451.67,-815.16,0.0
1748281051729687557,3,-497.84,-882.15,2.50,8.14,1,-495.34,-874.01,0.0
1748281051854398098,1,-452.71,-816.55,1.04,1.39,1,-451.67,-815.16,0.0
1748281051854398098,3,-497.84,-882.15,2.50,8.14,1,-495.34,-874.01,0.0
1748281051855488247,1,-453.71,-815.68,1.04,1.39,1,-452.67,-814.29,0.0
1748281051855488247,3,-497.50,-881.00,2.50,8.14,1,-495.00,-872.86,0.0
1748281052056148586,1,-453.71,-815.68,1.04,1.39,1,-452.67,-814.29,0.0
1748281052056148586,3,-497.50,-881.00,2.50,8.14,1,-495.00,-872.86,0.0
1748281052057311772,1,-455.38,-814.25,1.04,1.39,1,-454.34,-812.86,0.0
1748281052057311772,3,-496.95,-879.08,2.50,8.14,1,-494.45,-870.94,0.0
1748281052152282494,1,-455.38,-814.25,1.04,1.39,1,-454.34,-812.86,0.0
1748281052152282494,3,-496.95,-879.08,2.50,8.14,1,-494.45,-870.94,0.0
